date,time,station,station_code,showalter,li,li_virtual,sweat,k_index,cross_totals,vertical_totals,tt_index,cape,cape_virtual,cin,cin_virtual,brn,brn_virtual,pwat,observed,thunderstorm,lightning,squall,rainfall,nwx,season,raw_observed_event,observation_status,source_file,source_sheet,source_trace
2025-05-24,12:00Z,Visakhapatnam,43150,-0.11,-2.59,-3.28,248.02,37.5,18.9,23.9,42.8,1228.62,1403.18,-75.88,-45.12,321.28,366.93,61.72,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250524/1200
2025-05-25,00:00Z,Visakhapatnam,43150,-0.22,-3.41,-4.21,241.38,37.1,19.7,22.9,42.6,1346.95,1542.93,-19.29,-9.3,438.51,502.32,62.89,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250525/0000
2025-05-25,12:00Z,Visakhapatnam,43150,-1.66,-4.84,-5.65,218.97,35.0,20.8,24.5,45.3,1925.64,2120.15,-46.01,-26.17,12193.7,13425.4,63.73,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250525/1200
2025-05-26,00:00Z,Visakhapatnam,43150,-1.08,-3.19,-3.57,251.96,39.73,20.64,22.34,42.97,1473.04,1600.83,-8.9,-4.76,71.54,77.75,72.93,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250526/0000
2025-05-26,12:00Z,Visakhapatnam,43150,-1.14,-3.87,-4.46,260.2,37.9,20.6,21.9,42.5,2142.36,2345.17,-11.17,-3.73,102.7,112.42,69.55,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250526/1200
2025-05-27,00:00Z,Visakhapatnam,43150,-0.12,-3.33,-3.86,228.2,34.0,19.6,22.9,42.5,1084.16,1224.76,-41.63,-11.21,44.93,50.74,65.84,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250527/0000
2025-05-27,12:00Z,Visakhapatnam,43150,-2.45,-4.45,-5.17,258.81,41.9,21.7,22.1,43.8,2545.52,2762.23,-6.19,-1.58,52.85,57.35,73.53,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250527/1200
2025-05-28,00:00Z,Visakhapatnam,43150,-2.7,-2.88,-3.17,281.62,41.2,21.6,24.1,45.7,698.62,783.08,-96.48,-84.44,61.09,68.47,73.37,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250528/0000
2025-05-28,12:00Z,Visakhapatnam,43150,-1.52,-4.97,-5.49,259.79,40.3,20.5,23.7,44.2,2538.72,2708.48,-28.69,-17.09,96.41,102.85,74.6,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250528/1200
2025-05-29,00:00Z,Visakhapatnam,43150,0.82,-2.72,-3.0,214.98,36.5,17.5,24.5,42.0,1173.9,1282.27,-104.71,-77.66,104.35,113.99,69.98,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250529/0000
2025-05-29,12:00Z,Visakhapatnam,43150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250529/1200
2025-05-30,00:00Z,Visakhapatnam,43150,-2.85,-3.45,-3.86,297.22,41.0,21.9,23.7,45.6,1336.22,1468.96,-42.63,-34.28,152.18,167.29,72.27,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250530/0000
2025-05-30,12:00Z,Visakhapatnam,43150,0.0,-6.9,-6.9,0.0,0.0,0.0,0.0,0.0,277.64,335.53,-1.53,-0.74,0.0,0.0,59.5,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250530/1200
2025-05-31,00:00Z,Visakhapatnam,43150,0.34,-1.04,-1.47,248.8,39.6,18.3,23.3,41.6,682.72,784.11,-150.22,-126.28,355.46,408.25,68.81,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250531/0000
2025-05-31,12:00Z,Visakhapatnam,43150,-2.35,-5.65,-6.49,266.68,42.47,21.26,23.12,44.38,4119.26,4391.18,-15.68,-8.68,878.59,936.58,74.81,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250531/1200
2025-06-01,00:00Z,Visakhapatnam,43150,-0.3,-2.48,-2.96,257.79,19.3,18.9,24.9,43.8,676.48,882.36,-110.2,-80.21,62.6,81.65,52.05,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250601/0000
2025-06-01,12:00Z,Visakhapatnam,43150,2.33,0.6,0.29,221.41,17.5,15.3,25.3,40.6,82.67,202.78,-139.22,-66.93,7.74,18.98,41.62,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250601/1200
2025-06-02,00:00Z,Visakhapatnam,43150,1.88,-0.5,-1.24,260.18,21.1,16.5,24.5,41.0,318.95,462.34,-197.28,-126.05,59.21,85.83,46.72,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250602/0000
2025-06-02,12:00Z,Visakhapatnam,43150,-1.24,-4.14,-5.26,261.5,30.25,19.77,25.17,44.94,2014.88,2285.79,-96.7,-68.48,125.9,142.83,55.37,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250602/1200
2025-06-03,00:00Z,Visakhapatnam,43150,-2.63,-6.06,-6.62,289.6,41.0,21.5,26.5,48.0,2209.08,2437.7,-45.81,-25.13,733.88,809.83,62.0,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250603/0000
2025-06-03,12:00Z,Visakhapatnam,43150,0.71,-5.11,-6.28,226.8,33.7,17.3,26.3,43.6,2746.74,3044.8,-108.82,-65.48,326.56,362.44,53.36,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250603/1200
2025-06-04,00:00Z,Visakhapatnam,43150,0.24,-3.98,-5.08,224.78,29.7,18.3,25.3,43.6,1897.72,2195.65,-92.74,-51.66,547.09,632.98,48.96,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250604/0000
2025-06-04,12:00Z,Visakhapatnam,43150,-1.26,-6.49,-7.98,242.59,26.1,19.3,26.3,45.6,4381.99,4826.65,-64.38,-29.49,297.33,894.7,48.41,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250604/1200
2025-06-05,00:00Z,Visakhapatnam,43150,-2.79,-7.5,-8.57,234.58,39.2,21.1,29.1,50.2,2631.39,2910.54,-90.35,-59.27,406.16,449.25,54.45,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250605/0000
2025-06-05,12:00Z,Visakhapatnam,43150,-1.9,-2.65,-3.1,225.78,40.4,20.5,26.5,47.0,634.33,766.45,-218.2,-182.42,65.88,79.6,58.29,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250605/1200
2025-06-06,00:00Z,Visakhapatnam,43150,-2.7,-8.06,-9.17,224.79,41.0,21.3,27.3,48.6,4205.47,4538.91,-57.24,-33.17,1703.41,1838.47,60.69,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250606/0000
2025-06-06,12:00Z,Visakhapatnam,43150,-3.57,-3.6,-3.91,251.6,38.5,22.3,26.7,49.0,812.81,918.65,-173.72,-145.79,198.83,224.72,63.64,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250606/1200
2025-06-07,00:00Z,Visakhapatnam,43150,-0.02,-5.62,-6.65,182.6,35.9,18.1,28.1,46.2,1747.32,1980.06,-149.52,-98.24,238.24,269.97,52.21,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250607/0000
2025-06-07,12:00Z,Visakhapatnam,43150,-3.66,-4.81,-5.27,261.21,38.6,22.4,25.5,47.9,2489.0,2690.56,-78.87,-61.79,1499.1,1620.5,65.91,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250607/1200
2025-06-08,00:00Z,Visakhapatnam,43150,-1.36,-3.71,-4.37,207.38,37.3,19.1,28.1,47.2,1375.8,1551.65,-218.25,-164.99,264.5,298.31,53.96,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250608/0000
2025-06-08,12:00Z,Visakhapatnam,43150,-3.07,-7.64,-8.77,225.78,41.9,20.9,27.9,48.8,4481.71,4816.53,-91.14,-54.34,692.17,743.88,61.93,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250608/1200
2025-06-09,00:00Z,Visakhapatnam,43150,-1.38,-7.4,-8.3,195.59,37.5,18.7,29.7,48.4,3162.61,3438.06,-157.24,-102.61,183.92,199.94,56.13,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250609/0000
2025-06-09,12:00Z,Visakhapatnam,43150,-3.48,-9.58,-10.83,254.41,41.9,20.5,30.5,51.0,5319.8,5688.51,-111.11,-63.62,297.97,887.41,63.43,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250609/1200
2025-06-10,00:00Z,Visakhapatnam,43150,-3.25,-8.57,-9.7,239.59,41.0,21.7,27.7,49.4,4528.33,4861.62,-58.33,-34.91,5362.97,5757.69,64.43,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250610/0000
2025-06-10,12:00Z,Visakhapatnam,43150,0.11,-2.21,-2.43,212.8,36.8,17.9,26.9,44.8,298.28,358.11,-275.51,-216.45,77.13,92.6,59.76,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250610/1200
2025-06-11,00:00Z,Visakhapatnam,43150,-0.56,-1.2,-1.45,220.58,38.0,20.3,23.3,43.6,140.76,174.46,-117.85,-101.71,30.33,37.59,62.73,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250611/0000
2025-06-11,12:00Z,Visakhapatnam,43150,-0.23,-3.96,-4.42,243.99,38.3,19.8,22.5,42.3,1906.44,2076.68,-8.96,-0.51,3025.24,3295.38,69.45,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250611/1200
2025-06-12,00:00Z,Visakhapatnam,43150,0.45,-1.59,-2.11,241.4,36.7,19.6,19.9,39.5,1324.68,1479.97,-2.74,-1.35,881.58,984.92,69.18,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250612/0000
2025-06-12,12:00Z,Visakhapatnam,43150,0.81,-2.54,-3.55,224.18,30.3,18.5,21.7,40.2,1738.37,1994.46,-10.05,-0.9,1084.83,1244.64,58.47,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250612/1200
2025-06-13,00:00Z,Visakhapatnam,43150,0.22,-3.66,-4.33,240.41,35.2,19.6,21.5,41.1,2107.22,2333.19,-4.02,-1.43,595.61,659.48,65.39,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250613/0000
2025-06-13,12:00Z,Visakhapatnam,43150,0.8,-5.75,-6.54,203.19,31.7,18.1,24.1,42.2,3122.08,3414.08,-3.57,0.0,10109.33,11054.81,63.52,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250613/1200
2025-06-14,00:00Z,Visakhapatnam,43150,-0.49,-4.54,-5.21,230.6,37.9,19.7,23.9,43.6,2127.11,2329.56,-5.32,-2.0,2676.1,2930.8,67.25,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250614/0000
2025-06-14,12:00Z,Visakhapatnam,43150,-3.14,-6.15,-6.95,259.59,39.4,22.2,24.3,46.5,3227.18,3487.75,-0.54,-0.18,677.68,732.4,70.41,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250614/1200
2025-06-15,00:00Z,Visakhapatnam,43150,-1.09,-3.08,-3.51,272.0,38.1,20.4,22.7,43.1,1291.88,1451.16,-4.23,-4.28,877.76,985.98,70.18,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250615/0000
2025-06-15,12:00Z,Visakhapatnam,43150,-0.87,-5.22,-5.7,234.59,38.7,19.7,25.7,45.4,1456.79,1589.17,-67.75,-31.09,269.47,293.96,67.7,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250615/1200
2025-06-16,00:00Z,Visakhapatnam,43150,-2.61,-4.4,-5.16,284.42,38.4,22.0,23.9,45.9,1422.72,1593.21,-28.28,-20.31,476.22,533.29,67.76,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250616/0000
2025-06-16,12:00Z,Visakhapatnam,43150,-0.21,-4.15,-4.85,266.19,37.3,19.6,23.1,42.7,1877.58,2060.29,-2.77,-0.09,103.1,113.13,68.62,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250616/1200
2025-06-17,00:00Z,Visakhapatnam,43150,-0.69,-1.99,-2.26,297.67,36.79,20.25,23.06,43.31,287.6,350.28,-90.9,-61.86,17.48,21.29,67.54,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250617/0000
2025-06-17,12:00Z,Visakhapatnam,43150,1.13,-1.88,-2.44,269.79,25.1,18.1,21.7,39.8,1625.86,1805.01,-35.23,-22.13,101.52,112.71,62.16,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250617/1200
2025-06-18,00:00Z,Visakhapatnam,43150,-0.77,-4.13,-4.7,295.2,34.9,19.3,25.3,44.6,1935.35,2138.88,-76.18,-44.68,276.99,306.12,60.74,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250618/0000
2025-06-18,12:00Z,Visakhapatnam,43150,-1.15,-6.13,-7.17,262.01,32.9,19.9,25.9,45.8,2395.09,2654.59,-43.22,-21.32,91.92,101.88,57.63,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250618/1200
2025-06-19,00:00Z,Visakhapatnam,43150,-0.53,-4.07,-5.29,315.41,36.8,19.5,23.9,43.4,2238.31,2438.52,-34.37,-16.49,464.98,506.57,65.0,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250619/0000
2025-06-19,12:00Z,Visakhapatnam,43150,-3.16,-6.43,-7.34,301.19,31.5,22.3,24.9,47.2,2851.27,3147.3,-14.19,-5.08,69.61,76.84,60.42,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250619/1200
2025-06-20,00:00Z,Visakhapatnam,43150,-0.3,-3.59,-4.76,302.21,35.3,19.7,22.7,42.4,2261.44,2475.35,-16.14,-8.55,245.29,268.49,65.02,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250620/0000
2025-06-20,12:00Z,Visakhapatnam,43150,-1.68,-4.91,-6.43,264.42,39.1,20.5,24.3,44.8,2904.36,3165.98,-41.67,-25.35,147.01,160.25,63.41,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250620/1200
2025-06-21,00:00Z,Visakhapatnam,43150,-0.18,-2.72,-3.39,251.41,35.1,18.9,23.9,42.8,1641.49,1838.92,-77.69,-52.04,198.48,222.35,61.4,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250621/0000
2025-06-21,12:00Z,Visakhapatnam,43150,-0.18,-2.72,-3.39,251.41,35.1,18.9,23.9,42.8,1641.49,1838.92,-77.69,-52.04,198.48,222.35,61.4,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250621/1200
2025-06-22,00:00Z,Visakhapatnam,43150,-0.17,-2.08,-2.67,226.2,39.4,18.7,24.7,43.4,1167.17,1304.56,-127.3,-102.54,150.63,168.36,62.77,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250622/0000
2025-06-22,12:00Z,Visakhapatnam,43150,-0.07,-4.56,-5.08,244.8,30.5,19.1,24.1,43.2,2271.44,2465.55,-43.2,-10.38,202.37,219.66,62.81,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250622/1200
2025-06-23,00:00Z,Visakhapatnam,43150,-1.03,-1.94,-2.25,267.61,40.7,20.3,25.3,45.6,145.77,168.33,-126.43,-109.49,105.61,121.96,64.87,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250623/0000
2025-06-23,12:00Z,Visakhapatnam,43150,4.52,-3.2,-3.5,238.99,35.2,14.3,23.3,37.6,1446.96,1590.06,-0.17,0.0,51.19,56.26,68.17,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250623/1200
2025-06-24,00:00Z,Visakhapatnam,43150,-0.91,-1.42,-1.58,280.01,40.8,19.7,24.7,44.4,391.04,447.77,-126.96,-109.7,34.54,39.55,67.58,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250624/0000
2025-06-24,12:00Z,Visakhapatnam,43150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250624/1200
2025-06-25,00:00Z,Visakhapatnam,43150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250625/0000
2025-06-25,12:00Z,Visakhapatnam,43150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250625/1200
2025-06-26,00:00Z,Visakhapatnam,43150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250626/0000
2025-06-26,12:00Z,Visakhapatnam,43150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250626/1200
2025-06-27,00:00Z,Visakhapatnam,43150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250627/0000
2025-06-27,12:00Z,Visakhapatnam,43150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNVERIFIED,False,False,False,False,False,Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,June_2025,RSRW INDICES PREMON2025up.xlsx::June_2025::250627/1200
